0	1	2	3	4	5	6
RP5-1142A6.8	0	0	0	0	0	0	0
RP5-1148A21.3	0	0	0	0	0	0	0
RP5-1157M23.2	0	0	0	0	0	0	0
RP5-1159O4.1	0	0	0	0	0	0	0
RP5-1159O4.2	0	0	0	0	0	0	0
RP5-1171I10.5	0	0	0.264384770003192	0	0	0	0
RP5-1180E21.4	0	0	0	0	0	0	0
RP5-1180E21.5	0	0	0	0	0	0	0
RP5-1184F4.7	0	0	0	0	0	0	0
RP5-1186N24.3	0	0	0	0	0	0	0
RP5-1187M17.10	0	0	0	0	0	0	0
RP5-1198O20.4	0	0	0	0	0	0	0
RP5-821D11.7	0	0	0	0	0	0	0
RP5-827C21.4	0	0	0	0	0	0	0
RP5-827C21.6	0	0	0	0	0	0	0
RP5-832C2.5	0	0	0	0	0	0	0
RP5-837J1.6	0	0	0	0	0	0	0
RP5-851M4.1	0	0	0	0	0	0	0
RP5-855F16.1	0	0	0	0	0	0	0
RP5-857K21.4	0	0	0	0	0	0	0
RP5-862P8.2	0	0	0	0	0	0	0
RP5-864K19.4	0	0	0	0	0	0	0
RP5-882C2.2	0	0	0	0	0	0	0
RP5-884G6.2	0	0	0	0	0	0	0
RP5-892K4.1	0	0	0	0	0	0	0
RP5-894A10.2	0	0	0	0	0	0	0
RP5-902P8.12	0	0	0	0	0	0	0
RP5-903G2.2	0	0	0	0	0	0	0
RP5-906C1.1	0	0	0	0	0	0	0
RP5-908M14.9	0	0	0	0	0	0	0
RP5-940J5.6	0	0	0	0	0	0	0
RP5-940J5.8	0	0	0	0	0	0	0
RP5-940J5.9	0	0	0	0	0	0	0
RP5-943J3.2	0	0	0	0	0	0	0
RP5-965G21.3	0	0	0	0	0	0	0
RP5-967N21.11	0	0	0	0	0	0	0
RP5-991G20.1	0	0	0	0	0	0	0
RP5-997D24.3	0	0	0	0	0	0	0
RP6-109B7.5	0	0	0	0	0	0	0
RP6-159A1.4	0	0	0	0	0	0	0
RP6-65G23.3	0	0	0	0	0	0	0
RP6-91H8.3	0	0	0	0	0	0	0
RP9	0	0	0	0	0	0	0
RPA1	0	0	0	0	0	0	0
RPA2	0	0	0	0	0	0	0
RPA3	0	0	0	0	0	0	0
RPA4	0	0	0	0	0	0	0
RPAIN	0	0	0	0	0	0	0
RPAP1	0	0	0	0	0	0	0
RPAP2	0	0	0	0	0	0	0
RPAP3	0	0	0	0	0	0	0
RPE	0	0	0	0	0	0	0
RPEL1	0	0	0	0	0	0	0
RPF1	0	0	0	0	0	0	0
RPF2	0	0	0	0	0	0	0
RPGR	0	0	0	0	0	0	0
RPGRIP1L	0	0	0	0	0	0	0
RPH3AL	0	0	0	0	0	0	0
RPIA	0	0	0	0	0	0	0
RPL10	0	0	0	0	0	0	0
RPL10A	0	0	0	0	0	0	0
RPL10L	0	0	0	0	0	0	0
RPL11	0	0	0	0	0	0	0
RPL12	0	0	0	0	0	0	0
RPL13	0	0	0	0	0	0	0
RPL13A	0	0	0	0	0	0	0
RPL14	0	0	0	0	0	0	0
RPL15	0	0	0	0	0	0	0
RPL17	0	0	0	0	0	0	0
RPL17-C18orf32	0	0	0	0	0	0	0
RPL18	0	0	0	0	0	0	0
RPL18A	0	0	0	0	0	0	0
RPL19	0	0	0	0	0	0	0
RPL21	0	0	0	0	0	0	0
RPL22	0	0	0	0	0	0	0
RPL22L1	0	0	0	0	0	0	0
RPL23	0	0	0	0	0	0	0
RPL23A	0	0	0	0	0	0	0
RPL24	0	0	0	0	0	0	0
RPL26	0	0	0	0	0	0	0
RPL26L1	0	0	0	0	0	0	0
RPL27	0	0	0	0	0	0	0
RPL27A	0	0	0	0	0	0	0
RPL28	0	0	0	0	0	0	0
RPL29	0	0	0	0	0	0	0
RPL3	0	0	0	0	0	0	0
RPL30	0	0	0	0	0	0	0
RPL31	0	0	0	0	0	0	0
RPL32	0	0	0	0	0	0	0
RPL34	0	0	0	0	0	0	0
RPL34-AS1	0	0	0	0	0	0	0
RPL35	0	0	0	0	0	0	0
RPL35A	0	0	0	0	0	0	0
RPL36	0	0	0	0	0	0	0
RPL36A	0	0	0	0	0	0	0
RPL36AL	0	0	0	0	0	0	0
RPL37	0	0	0	0	0	0	0
RPL37A	0	0	0	0	0	0	0
RPL38	0	0	0	0	0	0	0
RPL39	0	0	0	0	0	0	0
RPL39L	0	0	0	0	0	0	0
RPL4	0	0	0	0	0	0	0
RPL41	0	0	0	0	0	0	0
RPL5	0	0	0	0	0	0	0
RPL6	0	0	0	0	0	0	0
RPL7	0	0	0	0	0	0	0
RPL7A	0	0	0	0	0	0	0
RPL7L1	0	0	0	0	0	0	0
RPL8	0	0	0	0	0	0	0
RPL9	0	0	0	0	0	0	0
RPLP0	0	0	0	0	0	0	0
RPLP1	0	0	0	0	0	0	0
RPLP2	0	0	0	0	0	0	0
RPN1	0	0	0	0	0	0	0
RPN2	0	0	0	0	0	0	0
RPP14	0	0	0	0	0	0	0
RPP21	0	0	0	0	0	0	0
RPP25	0	0	0	0	0	0	0
RPP25L	0	0	0	0	0	0	0
RPP30	0	0	0	0	0	0	0
RPP38	0	0	0	0	0	0	0
RPP40	0	0	0	0	0	0	0
RPPH1	0	0	0	0	0	0	0
RPRD1A	0	0	0	0	0	0	0
RPRD1B	0	0	0	0	0	0	0
RPRD2	0	0	0	0	0	0	0
RPS10	0	0	0	0	0	0	0
RPS11	0	0	0	0	0	0	0
RPS12	0	0	0	0	0	0	0
RPS13	0	0	0	0	0	0	0
RPS14	0	0	0	0	0	0	0
RPS15	0	0	0	0	0	0	0
RPS15A	0	0	0	0	0	0	0
RPS16	0	0	0	0	0	0	0
RPS17	0	0	0	0	0	0	0
RPS18	0	0	0	0	0	0	0
RPS19	0	0	0	0	0	0	0
RPS19BP1	0	0	0	0	0	0	0
RPS2	0	0	0	0	0	0	0
RPS20	0	0	0	0	0	0	0
RPS21	0	0	0	0	0	0	0
RPS23	0	0	0	0	0	0	0
RPS24	0	0	0	0	0	0	0
RPS25	0	0	0	0	0	0	0
RPS26	0	0	0	0	0	0	0
RPS27	0	0	0	0	0	0	0
RPS27A	0	0	0	0	0	0	0
RPS27L	0	0	0	0	0	0	0
RPS28	0	0	0	0	0	0	0
RPS29	0	0	0	0	0	0	0
RPS3	0	0	0	0	0	0	0
RPS3A	0	0	0	0	0	0	0
RPS4X	0	0	0	0	0	0	0
RPS4Y1	0	0	0	0	0	0	0
RPS4Y2	0	0	0	0	0	0	0
RPS5	0	0	0	0	0	0	0
RPS6	0	0	0	0	0	0	0
RPS6KA1	0	0	0	0	0	0	0
RPS6KA2	0	0	0	0	0	0	0
RPS6KA3	0	0	0	0	0	0	0
RPS6KA4	0	0	0	0	0	0	0
RPS6KA5	0	0	0	0	0	0	0
RPS6KA6	0	0	0	0	0	0	0
RPS6KB1	0	0	0	0	0	0	0
RPS6KB2	0	0	0	0	0	0	0
RPS6KC1	0	0	0	0	0	0	0
RPS6KL1	0	0	0	0	0	0	0
RPS7	0	0	0	0	0	0	0
RPS8	0	0	0	0	0	0	0
RPS9	0	0	0	0	0	0	0
RPSA	0	0	0	0	0	0	0
RPTOR	0	0	0	0	0	0	0
RPUSD1	0	0	0	0	0	0	0
RPUSD2	0	0	0	0	0	0	0
RPUSD3	0	0	0	0	0	0	0
RPUSD4	0	0	0	0	0	0	0
RQCD1	0	0	0	0	0	0	0
RRAD	0	0	0	0	0	0	0
RRAGA	0	0	0	0	0	0	0
RRAGB	0	0	0	0	0	0	0
RRAGC	0	0	0	0	0	0	0
RRAGD	0	0	0	0	0	0	0
RRAS	0	0	0	0	0	0	0
RRAS2	0	0	0	0	0	0	0
RRBP1	0	0	0	0	0	0	0
RREB1	0	0	0	0	0	0	0
RRM1	0	0	0	0	0	0	0
RRM2	0	0	0	0	0	0	0
RRM2B	0	0	0	0	0	0	0
RRN3	0	0	0	0	0	0	0
RRNAD1	0	0	0	0	0	0	0
RRP1	0	0	0	0	0	0	0
RRP12	0	0	0	0	0	0	0
RRP15	0	0	0	0	0	0	0
RRP1B	0	0	0	0	0	0	0
RRP36	0	0	0	0	0	0	0
RRP7A	0	0	0	0	0	0	0
RRP8	0	0	0	0	0	0	0
RRP9	0	0	0	0	0	0	0
RRS1	0	0	0	0	0	0	0
RRS1-AS1	0	0	0	0	0	0	0
RSAD1	0	0	0	0	0	0	0
RSAD2	0	0	0	0	0	0	0
RSBN1	0	0	0	0	0	0	0
RSBN1L	0	0	0	0	0	0	0
RSF1	0	0	0	0	0	0	0
RSG1	0	0	0	0	0	0	0
RSL1D1	0	0	0	0	0	0	0
RSL24D1	0	0	0	0	0	0	0
RSPH10B	0	0	0	0	0	0	0
RSPH14	0	0	0	0	0	0	0
RSPH3	0	0	0	0	0	0	0
RSPH4A	0	0	0	0	0	0	0
RSPH9	0	0	0	0	0	0	0
RSPRY1	0	0	0	0	0	0	0
RSRC1	0	0	0	0	0	0	0
RSRC2	0	0	0	0	0	0	0
RSRP1	0	0	0	0	0	0	0
RSU1	0	0	0	0	0	0	0
RTCA	0	0	0	0	0	0	0
RTCA-AS1	0	0	0	0	0	0	0
RTCB	0	0	0	0	0	0	0
RTF1	0	0	0	0	0	0	0
RTFDC1	0	0	0	0	0	0	0
RTKN	0	0	0	0	0	0	0
RTKN2	0	0	0	0	0	0	0
RTN2	0	0	0	0	0	0	0
RTN3	0	0	0	0	0	0	0
RTN4	0	0	0	0	0	0	0
RTN4IP1	0	0	0	0	0	0	0
RTN4R	0	0	0	0	0	0	0
RTN4RL2	0	0	0	0	0	0	0
RTP4	0	0	0	0	0	0	0
RTP5	0	0	0	0	0	0	0
RTTN	0	0	0	0	0	0	0
RUBCN	0	0	0	0	0	0	0
RUFY1	0	0	0	0	0	0	0
RUFY2	0	0	0	0	0	0	0
RUFY3	0	0	0	0	0	0	0
RUNDC1	0	0	0	0	0	0	0
RUNDC3A-AS1	0	0	0	0	0	0	0
RUNDC3B	0	0	0	0	0	0	0
RUNX1	0	0	0	0	0	0	0
RUNX2	0	0	0	0	0	0	0
RUNX3	0	0	0	0	0	0	0
RUSC1	0	0	0	0	0	0	0
RUSC1-AS1	0	0	0	0	0	0	0
RUVBL1	0	0	0	0	0	0	0
RUVBL2	0	0	0	0	0	0	0
RWDD1	0	0	0	0	0	0	0
RWDD2A	0	0	0	0	0	0	0
RWDD2B	0	0	0	0	0	0	0
RWDD3	0	0	0	0	0	0	0
RWDD4	0	0	0	0	0	0	0
RXRA	0	0	0	0	0	0	0
RXRB	0	0	0	0	0	0	0
RYBP	0	0	0	0	0	0	0
RYK	0	0	0	0	0	0	0
S100A10	2.15555482493824	0	0	0	0	0	0
S100A11	0	0	0.211177717120845	0	0	0	0
S100A11.1	0	0	0.211177717120845	0	0	0	0
S100A13	0	0	0	0	0	0	0
S100A4	3.43956294768437	0	0	0	0	0	0
S100A4.1	3.43956294768437	0	0	0	0	0	0
S100A4.2	3.43956294768437	0	0	0	0	0	0
S100A5	0	0	0	0	0	0	0
S100A6	0	0	0	0	0	0	0
S100A9	0	0	0	0	0	0	0
S100B	0	0	0	0	0	0	0
S100P	0	0	0	0	0	0	0
S100PBP	0	0	0	0	0	0	0
S100Z	0	0	0	0	0	0	0
S1PR1	0	0	0	0	0	0	0
S1PR2	0	0	0	0	0	0	0
S1PR3	0	0	0	0	0	0	0
S1PR4	0	0	0	0	0	0	0
S1PR5	0	0	0	0	0	0	0
SAAL1	0	0	0	0	0	0	0
SAC3D1	0	0	0	0	0	0	0
SACM1L	0	0	0	0	0	0	0
SACS	0	0	0	0	0	0	0
SAE1	0	0	0	0	0	0	0
SAFB	0	0	0	0	0	0	0
SAFB2	0	0	0	0	0	0	0
SAG	0	0	0	0	0	0	0
SALL2	0	0	0	0	0	0	0
SAMD1	0	0	0	0	0	0	0
SAMD10	0	0	0	0	0	0	0
SAMD11	0	0	0	0	0	0	0
SAMD12	0	0	0	0	0	0	0
SAMD13	0	0	0	0	0	0	0
SAMD14	0	0	0	0	0	0	0
SAMD15	0	0	0	0	0	0	0
SAMD3	0	0	0	0	0	0	0
SAMD4A	0	0	0	0	0	0	0
SAMD4B	0	0	0	0	0	0	0
SAMD5	0	0	0	0	0	0	0
SAMD8	0	0	0	0	0	0	0
SAMD9	0	0	0	0	0	0	0
SAMD9L	0	0	0	0	0	0	0
SAMHD1	0	0	0	0	0	0	0
SAMM50	0	0	0	0	0	0	0
SAMSN1	0	0	0	0	0	0	0
SAP130	0	0	0	0	0	0	0
SAP18	0	0	0	0	0	0	0
SAP25	0	0	0	0	0	0	0
SAP30	0	0	0	0	0	0	0
SAP30BP	0	0	0	0	0	0	0
SAP30L	0	0	0	0	0	0	0
SAP30L-AS1	0	0	0	0	0	0	0
SAPCD2	0	0	0	0	0	0	0
SAR1A	0	0	0	0	0	0	0
SAR1B	0	0	0	0	0	0	0
SARAF	0	0	0	0	5.95546783119318	0	0
SARDH	0	0	0	0	0	0	0
SARM1	0	0	0	0	0	0	0
SARNP	0	0	0	0	0	0	0
SARS	0	0	0	0	0	0	0
SARS2	0	0	0	0	0	0	0
SART1	0	0	0	0	0	0	0
SART3	0	0	0	0	0	0	0
SASH3	0	0	0	0	0	0	0
SASS6	0	0	0	0	0	0	0
SAT1	0	0	0	0	0	0	0
SAT2	0	0	0	0	0	0	0
SATB1	0	0	0	0	0	0	0.0297332112436892
SAV1	0	0	0	0	0	0	0
SAXO1	0	0	0	0	0	0	0
SAXO2	0	0	0	0	0	0	0
SAYSD1	0	0	0	0	0	0	0
SBDS	0	0	0	0	0	0	0
SBF1	0	0	0	0	0	0	0
SBF2	0	0	0	0	0	0	0
SBF2-AS1	0	0	0	0	0	0	0
SBK1	0	0	0	0	0	0	0
SBNO1	0	0	0	0	0	0	0
SBNO2	0	0	0	0	0	0	0
SC5D	0	0	0	0	0	0	0
SCAANT1	0	0	0	0	0	0	0
SCAF1	0	0	0	0	0	0	0
SCAF11	0	0	0	0	0	0	0
SCAF4	0	0	0	0	0	0	0
SCAF8	0	0	0	0	0	0	0
SCAI	0	0	0	0	0	0	0
SCAMP1	0	0	0	0	0	0	0
SCAMP1-AS1	0	0	0	0	0	0	0
SCAMP2	0	0	0	0	0	0	0
SCAMP3	0	0	0	0	0	0	0
SCAMP4	0	0	0	0	0	0	0
SCAND1	0	0	0	0	0	0	0
SCAP	0	0	0	0	0	0	0
SCAPER	0	0	0	0	0	0	0
SCARB1	0	0	0	0	0	0	0
SCARB2	0	0	0	0	0	0	0
SCARF1	0	0	0	0	0	0	0
SCARF2	0	0	0	0	0	0	0
SCARNA2	0	0	0	0	0	0	0
SCCPDH	0	0	0	0	0	0	0
SCD	0	0	0	0	0	0	0
SCD5	0	0	0	0	0	0	0
SCFD1	0	0	0	0	0	0	0
SCFD2	0	0	0	0	0	0	0
SCGB1B2P	0	0	0	0	0	0	0
SCGB3A1	0	0	0	0	0	0	0
SCIMP	0	0	0	0	0	0	0
SCLT1	0	0	0	0	0	0	0
SCLY	0	0	0	0	0	0	0
SCMH1	0	0	0	0	0	0	0
SCML1	0	0	0	0	0	0	0
SCML4	0	0	0	0	0	0	0
SCN1B	0	0	0	0	0	0	0
SCNM1	0	0	0	0	0	0	0
SCNN1A	0	0	0	0	0	0	0
SCNN1B	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	0	0	0
SCO1	0	0	0	0	0	0	0
SCO2	0	0	0	0	0	0	0
SCOC	0	0	0	0	0	0	0
SCOC-AS1	0	0	0	0	0	0	0
SCP2	0	0	0	0	0	0	0
SCPEP1	0	0	0	0	0	0	0
SCRG1	0	0	0	0	0	0	0
SCRIB	0	0	0	0	0	0	0
SCRN1	0	0	0	0	0	0	0
SCRN2	0	0	0	0	0	0	0
SCRN3	0	0	0	0	0	0	0
SCX	0	0	0	0	0	0	0
SCYL1	0	0	0	0	0	0	0
SCYL2	0	0	0	0	0	0	0
SCYL3	0	0	0	0	0	0	0
SDAD1	0	0	0	0	0	0	0
SDC4	0	0	0	0	0	0	0
SDCBP	0	0	0	0	0	0	0
SDCBP2	0	0	0	0	0	0	0
SDCBP2-AS1	0	0	0	0	0	0	0
SDCCAG3	0	0	0	0	0	0	0
SDCCAG8	0	0	0	0	0	0	0
SDE2	0	0	0	0	0	0	0
SDF2	0	0	0	0	0	0	0
SDF2L1	0	0	0	0	0	0	0
SDF4	0	0	0	0	0	0	0
SDHA	0	0	0	0	0	0	0
SDHAF1	0	0	0	0	0	0	0
SDHAF2	0	0	0	0	0	0	0
SDHAF3	0	0	0	0	0	0	0
SDHAF4	0	0	0	0	0	0	0
SDHB	0	0	0	0	0	0	0
SDHC	0	0	0	0	0	0	0
SDHD	0	0	0	0	0	0	0
SDK2	0	0	0	0	0	0	0
SDPR	0	0	0	0	0	0	0
SDR39U1	0	0	0	0	0	0	0
SDR42E1	0	0	0	0	0	0	0
SDR42E2	0	0	0	0	0	0	0
SDSL	0	0	0	0	0	0	0
SEC11A	0	0	0	0	0	0	0
SEC11C	0	0	0	0	0	0	0
SEC13	0	0	0	0	0	0	0
SEC14L1	0	0	0	0	0	0	0
SEC14L2	0	0	0	0	0	0	0
SEC16A	0	0	0	0	0	0	0
SEC22A	0	0	0	0	0	0	0
SEC22B	0	0	0	0	0	0	0
SEC22C	0	0	0	0	0	0	0
SEC23A	0	0	0	0	0	0	0
SEC23B	0	0	0	0	0	0	0
SEC23IP	0	0	0	0	0	0	0
SEC24A	0	0	0	0	0	0	0
SEC24B	0	0	0	0	0	0	0
SEC24B-AS1	0	0	0	0	0	0	0
SEC24C	0	0	0	0	0	0	0
SEC24D	0	0	0	0	0	0	0
SEC31A	0	0	0	0	0	0	0
SEC31B	0	0	0	0	0	0	0
SEC61A1	0	0	0	0	0	0	0
SEC61A2	0	0	0	0	0	0	0
SEC61B	0	0	0	0	0	0	0
SEC61G	0	0	0	0	0	0	0
SEC62	0	0	0	0	0	0	0
SEC63	0	0	0	0	0	0	0
SECISBP2	0	0	0	0	0	0	0
SECISBP2L	0	0	0	0	0	0	0
SECTM1	0	0	0	0	0	0	0
SEH1L	0	0	0	0	0	0	0
SEL1L	0	0	0	0	0	0	0
SEL1L3	0	0	0	0	0	0	0
SELK	0	0	0	0	0	0	0
SELL	0	0	0	0	0	1.05437692674989	0
SELM	0	0	0	0	0	0	0
SELO	0	0	0	0	0	0	0
SELPLG	0	0	0	0	0	0	0
SELT	0	0	0	0	0	0	0
SEMA3B	0	0	0	0	0	0	0
SEMA4A	0	0	0	0	0	0	0
SEMA4B	0	0	0	0	0	0	0
SEMA4C	0	0	0	0	0	0	0
SEMA4D	0	0	0	0	0	0	0
SEMA4F	0	0	0	0	0	0	0
SEMA5A	0	0	0	0	0	0	0
SEMA6A-AS1	0	0	0	0	0	0	0
SEMA6B	0	0	0	0	0	0	0
SEMA6C	0	0	0	0	0	0	0
SEMA7A	0	0	0	0	0	0	0
SENCR	0	0	0	0	0	0	0
SENP1	0	0	0	0	0	0	0
SENP2	0	0	0	0	0	0	0
SENP3	0	0	0	0	0	0	0
SENP5	0	0	0	0	0	0	0
SENP6	0	0	0	0	0	0	0
SENP7	0	0	0	0	0	0	0
SENP8	0	0	0	0	0	0	0
SEP15	0	0	0	0	0	0	0
SEPHS1	0	0	0	0	0	0	0
SEPHS2	0	0	0	0	0	0	0
SEPN1	0	0	0	0	0	0	0
SEPP1	0	0	0	0	0	0	0
SEPSECS	0	0	0	0	0	0	0
SEPSECS-AS1	0	0	0	0	0	0	0
SEPT1	0	0	0	0	0	0	0
SEPT10	0	0	0	0	0	0	0
SEPT11	0	0	0	0	0	0	0
SEPT2	0	0	0	0	0	0	0
SEPT3	0	0	0	0	0	0	0
SEPT4	0	0	0	0	0	0	0
SEPT6	0	0	0	0	0	0	0
SEPT7	0	0	0	0	0	0	0
SEPT7-AS1	0	0	0	0	0	0	0
SEPT8	0	0	0	0	0	0	0
SEPT9	0	0	0	0	0	0	0
SEPW1	0	0	0	0	0	0	0
SERAC1	0	0	0	0	0	0	0
SERBP1	0	0	0	0	0	0	0
SERF1A	0	0	0	0	0	0	0
SERF1B	0	0	0	0	0	0	0
SERF2	0	0	0	0	0	0	0
SERGEF	0	0	0	0	0	0	0
SERHL2	0	0	0	0	0	0	0
SERINC1	0	0	0	0	0	0	0
SERINC3	0	0	0	0	0	0	0
SERINC4	0	0	0	0	0	0	0
SERINC5	0	0	0	0	0	0	0
SERP1	0	0	0	0	0	0	0
SERPINB1	0	0	0	0	0	0	0
SERPINB6	0	0	0	0	0	0	0
SERPINB8	0	0	0	0	0	0	0
SERPINB9	0	0	0	0	0	0	0
SERPINB9P1	0	0	0	0	0	0	0
SERPINE2	0	0	0	0	0	0	0
SERPINF1	0	0	0	0	0	0	0
SERPINF2	0	0	0	0	0	0	0
SERPING1	0	0	0	0	0	0	0
SERPINH1	0	0	0	0	0	0	0
SERPINI1	0	0	0	0	0	0	0
SERTAD1	0	0	0	0	0	0	0
SERTAD2	0	0	0	0	0	0	0
SERTAD3	0	0	0	0	0	0	0
SESN1	0	0	0	0	0	0	0
SESN2	0	0	0	0	0	0	0
SESN3	0	0	0	0	0	0	0
SESTD1	0	0	0	0	0	0	0
SET	0	0	0	0	0	0	0
SETBP1	0	0	0	0	0	0	0
SETD1A	0	0	0	0	0	0	0
SETD1B	0	0	0	0	0	0	0
SETD2	0	0	0	0	0	0	0
SETD3	0	0	0	0	0	0	0
SETD4	0	0	0	0	0	0	0
SETD5	0	0	0	0	0	0	0
SETD6	0	0	0	0	0	0	0
SETD7	0	0	0	0	0	0	0
SETD9	0	0	0	0	0	0	0
SETDB1	0	0	0	0	0	0	0
SETDB2	0	0	0	0	0	0	0
SETMAR	0	0	0	0	0	0	0
SETSIP	0	0	0	0	0	0	0
SETX	0	0	0	0	0	0	0
SEZ6	0	0	0	0	0	0	0
SF1	0	0	0	0	0	0	0
SF3A1	0	0	0	0	0	0	0
SF3A2	0	0	0	0	0	0	0
SF3A3	0	0	0	0	0	0	0
SF3B1	0	0	0	0	0	0	0
SF3B2	0	0	0	0	0	0	0
SF3B3	0	0	0	0	0	0	0
SF3B4	0	0	0	0	0	0	0
SF3B5	0	0	0	0	0	0	0
SF3B6	0	0	0	0	0	0	0
SFI1	0	0	0	0	0	0	0
SFMBT1	0	0	0	0	0	0	0
SFMBT2	0	0	0	0	0	0	0
SFPQ	0	0	0	0	0	0	0
SFR1	0	0	0	0	0	0	0
SFRP5	0	0	0	0	0	0	0
SFSWAP	0	0	0	0	0	0	0
SFT2D1	0	0	0	0	0	0	0
SFT2D2	0	0	0	0	0	0	0
SFT2D3	0	0	0	0	0	0	0
SFTA2	0	0	0	0	0	0	0
SFXN1	0	0	0	0	0	0	0
SFXN2	0	0	0	0	0	0	0
SFXN3	0	0	0	0	0	0	0
SFXN4	0	0	0	0	0	0	0
SFXN5	0	0	0	0	0	0	0
SGCB	0	0	0	0	0	0	0
SGF29	0	0	0	0	0	0	0
SGK1	0	0	0	0	0	0	0
SGK223	0	0	0	0	0	0	0
SGK3	0	0	0	0	0	0	0
SGK494	0	0	0	0	0	0	0
SGMS1	0	0	0	0	0	0	0
SGMS1-AS1	0	0	0	0	0	0	0
SGOL1	0	0	0	0	0	0	0
SGOL2	0	0	0	0	0	0	0
SGPL1	0	0	0	0	0	0	0
SGPP1	0	0	0	0	0	0	0
SGPP2	0	0	0	0	0	0	0
SGSH	0	0	0	0	0	0	0
SGSM1	0	0	0	0	0	0	0
SGSM2	0	0	0	0	0	0	0
SGSM3	0	0	0	0	0	0	0
SGTA	0	0	0	0	0	0	0
SGTB	0	0	0	0	0	0	0
SH2B1	0	0	0	0	0	0	0
SH2B2	0	0	0	0	0	0	0
SH2B3	0	0	0	0	0	0	0
SH2D1A	0	0	0	0	0	0	0
SH2D1B	0	0	0	0	0	0	0
SH2D2A	0	0	0	0	0	0	0
SH2D3A	0	0	0	0	0	0	0
SH2D3C	0	0	0	0	0	0	0
SH2D4A	0	0	0	0	0	0	0
SH3BGR	0	0	0	0	0	0	0
SH3BGRL	0	0	0	0	0	0	0
SH3BGRL2	0	0	0	0	0	0	0
SH3BGRL3	0	0	0	0	0	0	0
SH3BP1	0	0	0	0	0	0	0
SH3BP2	0	0	0	0	0	0	0
SH3BP4	0	0	0	0	0	0	0
SH3BP5	0	0	0	0	0	0	0
SH3BP5-AS1	0	0	0	0	0	0	0
SH3BP5L	0	0	0	0	0	0	0
SH3D19	0	0	0	0	0	0	0
SH3D21	0	0	0	0	0	0	0
SH3GL1	0	0	0	0	0	0	0
SH3GLB1	0	0	0	0	0	0	0
SH3GLB2	0	0	0	0	0	0	0
SH3KBP1	0	0	0	0	0	0	0
SH3PXD2A	0	0	0	0	0	0	0
SH3RF2	0	0	0	0	0	0	0
SH3RF3	0	0	0	0	0	0	0
SH3TC1	0	0	0	0	0	0	0
SH3YL1	0	0	0	0	0	0	0
SHARPIN	0	0	0	0	0	0	0
SHB	0	0	0	0	0	0	0
SHC1	0	0	0	0	0	0	0
SHCBP1	0	0	0	0	0	0	0
SHF	0	0	0	0	0	0	0
SHFM1	0	0	0	0	0	0	0
SHISA2	0	0	0	0	0	0	0
SHISA5	0	0	0	0	0	0	0
SHKBP1	0	0	0	0	0	0	0
SHMT1	0	0	0	0	0	0	0
SHMT2	0	0	0	0	0	0	0
SHOC2	0	0	0	0	0	0	0
SHPK	0	0	0	0	0	0	0
SHPRH	0	0	0	0	0	0	0
SHQ1	0	0	0	0	0	0	0
SHROOM1	0	0	0	0	0	0	0
SHTN1	0	0	0	0	0	0	0
SIAE	0	0	0	0	0	0	0
SIAH1	0	0	0	0	0	0	0
SIAH2	0	0	0	0	0	0	0
SIAH2-AS1	0	0	0	0	0	0	0
SIAH3	0	0	0	0	0	0	0
SIDT1	0	0	0	0	0	0	0
SIDT1-AS1	0	0	0	0	0	0	0
SIDT2	0	0	0	0	0	0	0
SIGIRR	0	0	0	0	0	0	0
SIGLEC10	0	0	0	0	0	0	0
SIGLEC7	0	0	0	0	0	0	0
SIGMAR1	0	0	0	0	0	0	0
SIK1	0	0	0	0	0	0	0
SIK2	0	0	0	0	0	0	0
SIK3	0	0	0	0	0	0	0
SIKE1	0	0	0	0	0	0	0
SIL1	0	0	0	0	0	0	0
SIMC1	0	0	0	0	0	0	0
SIN3A	0	0	0	0	0	0	0
SIN3B	0	0	0	0	0	0	0
SIPA1	0	0	0	0	0	0	0
SIPA1L1	0	0	0	0	0	0	0
SIPA1L2	0	0	0	0	0	0	0
SIPA1L3	0	0	0	0	0	0	0
SIRPB1	0	0	0	0	0	0	0
SIRPG	0	0	0	0	0	0	0
SIRPG-AS1	0	0	0	0	0	0	0
SIRT1	0	0	0	0	0	0	0
SIRT2	0	0	0	0	0	0	0
SIRT3	0	0	0	0	0	0	0
SIRT4	0	0	0	0	0	0	0
SIRT5	0	0	0	0	0	0	0
SIRT6	0	0	0	0	0	0	0
SIRT7	0	0	0	0	0	0	0
SIT1	0	0	0	0	0	0	0
SIVA1	0	0	0	0	0	0	0
SIX5	0	0	0	0	0	0	0
SKA1	0	0	0	0	0	0	0
SKA2	0	0	0	0	0	0	0
SKA3	0	0	0	0	0	0	0
SKAP1	0	0	0	0	0	0	0
SKAP2	0	0	0	0	0	0	0
SKI	0	0	0	0	0	0	0
SKIDA1	0	0	0	0	0	0	0
SKIL	0	0	0	0	0	0	0
SKIV2L	0	0	0	0	0	0	0
SKIV2L2	0	0	0	0	0	0	0
SKP1	0	0	0	0	0	0	0
SKP2	0	0	0	0	0	0	0
SLA	0	0	0	0	0	0	0
SLA2	0	0	0	0	0	0	0
SLAIN1	0	0	0	0	0	0	0
SLAIN2	0	0	0	0	0	0	0
SLAMF1	0	0	0	0	0	0	0
SLAMF6	0	0	0	0	0	0	0
SLAMF7	0	0	0	0	0	0	0
